,O_lon_old,O_lat_old,D_lon_old,D_lat_old,O_lon,O_lat,D_lon,D_lat,District,O_time_relative,is_O_adjusted,is_D_adjusted
6915,-73.9863739013672,40.734901428222656,-73.96404266357422,40.765438079833984,-73.9863739013672,40.734901428222656,-73.9772763,40.7428905,2,3461.0,False,True
6916,-73.98298645019531,40.73524475097656,-74.0101318359375,40.70944595336913,-73.98298645019531,40.73524475097656,-74.0013516,40.7277329,2,3462.0,False,True
6917,-74.00440216064453,40.75220489501953,-73.99609375,40.729316711425774,-73.9863915,40.7459215,-73.99609375,40.729316711425774,2,3462.5,True,False
6918,-73.98983001708984,40.73550033569336,-74.01361846923827,40.71503829956056,-73.98983001708984,40.73550033569336,-74.0023601,40.7282339,2,3463.0,False,True
6919,-73.98081970214844,40.742141723632805,-73.9793472290039,40.749629974365234,-73.98081970214844,40.742141723632805,-73.9806695,40.7451276,2,3465.0,False,True
6920,-73.98355865478516,40.744007110595696,-73.9846954345703,40.736865997314446,-73.98355865478516,40.744007110595696,-73.9846954345703,40.736865997314446,2,3467.0,False,False
6921,-73.9817123413086,40.72525024414063,-73.98873901367188,40.733989715576165,-73.9817123413086,40.72525024414063,-73.98873901367188,40.733989715576165,2,3468.0,False,False
6922,-73.97907257080078,40.740421295166016,-73.9798126220703,40.74655151367188,-73.97907257080078,40.740421295166016,-73.9806695,40.7451276,2,3469.0,False,True
6923,-73.9803466796875,40.75976943969727,-73.98606109619139,40.746360778808594,-73.9822176,40.7457792,-73.98606109619139,40.746360778808594,2,3469.5,True,False
6924,-73.9803466796875,40.72053146362305,-73.99492645263672,40.725059509277344,-73.9803466796875,40.72053146362305,-73.99492645263672,40.725059509277344,2,3470.0,False,False
6925,-73.98653411865233,40.7257080078125,-73.9767837524414,40.73915863037109,-73.98653411865233,40.7257080078125,-73.9776048,40.7381697,2,3470.0,False,True
6926,-73.99268341064453,40.73068237304688,-73.97321319580078,40.7626838684082,-73.99268341064453,40.73068237304688,-73.9806695,40.7451276,2,3471.0,False,True
6927,-74.00081634521484,40.731792449951165,-73.97026824951173,40.76198196411133,-74.00081634521484,40.731792449951165,-73.9806695,40.7451276,2,3474.0,False,True
6928,-73.99830627441406,40.74031066894531,-73.9947509765625,40.73451614379882,-73.9936325,40.7360074,-73.9947509765625,40.73451614379882,2,3474.0,True,False
6929,-73.97531890869139,40.75205993652344,-73.98545837402342,40.74140167236328,-73.9806695,40.7451276,-73.98545837402342,40.74140167236328,2,3475.5,True,False
6930,-73.98057556152342,40.734012603759766,-73.9799575805664,40.73704528808594,-73.98057556152342,40.734012603759766,-73.9799575805664,40.73704528808594,2,3477.0,False,False
6931,-73.97940063476561,40.74386215209961,-73.97644805908203,40.75196075439453,-73.97940063476561,40.74386215209961,-73.9806695,40.7451276,2,3478.0,False,True
6932,-73.99150085449217,40.749908447265625,-73.98782348632812,40.74106597900391,-73.9863915,40.7459215,-73.98782348632812,40.74106597900391,2,3479.5,True,False
6933,-73.97979736328125,40.74337005615234,-73.97834014892578,40.75442886352539,-73.97979736328125,40.74337005615234,-73.9822176,40.7457792,2,3480.0,False,True
6934,-73.98673248291014,40.73402786254882,-74.00670623779298,40.7059440612793,-73.98673248291014,40.73402786254882,-73.9975736,40.7258712,2,3480.0,False,True
6935,-73.97406005859375,40.74735641479492,-73.9798583984375,40.7440185546875,-73.9772763,40.7428905,-73.9798583984375,40.7440185546875,2,3480.5,True,False
6936,-73.98820495605469,40.73186874389648,-73.99504852294923,40.7366600036621,-73.98820495605469,40.73186874389648,-73.99504852294923,40.7366600036621,2,3481.0,False,False
6937,-73.99210357666014,40.71503829956056,-73.98133850097656,40.72737503051758,-73.9902426,40.7234794,-73.98133850097656,40.72737503051758,2,3484.5,True,False
6938,-73.98529815673827,40.73866653442384,-73.98447418212889,40.75145721435546,-73.98529815673827,40.73866653442384,-73.9859434,40.7465313,2,3485.0,False,True
6939,-74.00642395019531,40.733097076416016,-73.9963150024414,40.73229598999024,-74.0017,40.7305503,-73.9963150024414,40.73229598999024,2,3486.5,True,False
6940,-73.97509765625,40.752056121826165,-73.97927856445312,40.73697662353516,-73.9806695,40.7451276,-73.97927856445312,40.73697662353516,2,3487.0,True,False
6941,-73.98269653320312,40.731178283691406,-73.97444915771484,40.75175094604492,-73.98269653320312,40.731178283691406,-73.9806695,40.7451276,2,3488.0,False,True
6942,-73.99053192138672,40.76140213012695,-73.98625946044923,40.74589157104492,-73.9859434,40.7465313,-73.98625946044923,40.74589157104492,2,3489.0,True,False
6943,-74.00526428222656,40.72005081176758,-73.98675537109375,40.740421295166016,-74.0013516,40.7277329,-73.98675537109375,40.740421295166016,2,3491.5,True,False
6944,-74.00135040283203,40.731143951416016,-73.9705810546875,40.75197219848633,-74.00135040283203,40.731143951416016,-73.9772763,40.7428905,2,3492.0,False,True
6945,-73.9945297241211,40.7347068786621,-73.98056793212889,40.759952545166016,-73.9945297241211,40.7347068786621,-73.9822176,40.7457792,2,3494.0,False,True
6946,-73.98889923095702,40.736640930175774,-73.98786163330078,40.74387741088867,-73.98889923095702,40.736640930175774,-73.9870446,40.742157,2,3494.0,False,True
6947,-74.00209045410156,40.72790145874024,-73.99215698242188,40.73469543457031,-74.0021007,40.7281021,-73.99215698242188,40.73469543457031,2,3494.0,True,False
6948,-74.00377655029298,40.73813247680664,-73.97927856445312,40.73964309692384,-74.0014113,40.7310625,-73.97927856445312,40.73964309692384,2,3494.5,True,False
6949,-73.97555541992188,40.75233840942384,-73.98558807373048,40.74138641357422,-73.9806695,40.7451276,-73.98558807373048,40.74138641357422,2,3495.5,True,False
6950,-73.98036193847656,40.73044204711913,-74.01305389404298,40.717403411865234,-73.98036193847656,40.73044204711913,-74.0023601,40.7282339,2,3505.0,False,True
6951,-73.9784164428711,40.724605560302734,-74.0087661743164,40.717472076416016,-73.9784164428711,40.724605560302734,-74.0023601,40.7282339,2,3507.0,False,True
6952,-73.98703002929686,40.733428955078125,-73.9764633178711,40.7481689453125,-73.98703002929686,40.733428955078125,-73.9806695,40.7451276,2,3507.0,False,True
6953,-73.98703002929686,40.733428955078125,-73.9900131225586,40.75167083740234,-73.98703002929686,40.733428955078125,-73.9859434,40.7465313,2,3507.0,False,True
6954,-73.98460388183594,40.73296737670898,-73.99022674560547,40.725093841552734,-73.98460388183594,40.73296737670898,-73.99022674560547,40.725093841552734,2,3508.0,False,False
6955,-73.99076843261719,40.750770568847656,-73.98785400390625,40.73823928833008,-73.9859434,40.7465313,-73.98785400390625,40.73823928833008,2,3509.0,True,False
6956,-73.98403930664062,40.74365997314453,-73.97201538085938,40.759632110595696,-73.98403930664062,40.74365997314453,-73.9806695,40.7451276,2,3510.0,False,True
6957,-73.99221801757811,40.74951171875,-73.98896789550781,40.73492813110352,-73.9863915,40.7459215,-73.98896789550781,40.73492813110352,2,3511.0,True,False
6958,-73.98643493652342,40.7407341003418,-73.97252655029298,40.75406646728516,-73.98643493652342,40.7407341003418,-73.9806695,40.7451276,2,3512.0,False,True
6959,-74.0062484741211,40.74383163452149,-73.9915313720703,40.72718811035156,-73.9980019,40.7329485,-73.9915313720703,40.72718811035156,2,3512.0,True,False
6960,-73.99228668212889,40.746212005615234,-73.99771118164062,40.72951889038086,-73.9863915,40.7459215,-73.99771118164062,40.72951889038086,2,3512.0,True,False
6961,-73.99983978271484,40.73313522338867,-73.98149108886719,40.742305755615234,-73.99983978271484,40.73313522338867,-73.98149108886719,40.742305755615234,2,3514.0,False,False
6962,-73.98124694824217,40.7404899597168,-74.00830078125,40.70457077026367,-73.98124694824217,40.7404899597168,-73.9975736,40.7258712,2,3514.0,False,True
6963,-73.99597930908203,40.738765716552734,-73.989990234375,40.72527694702149,-73.9936325,40.7360074,-73.989990234375,40.72527694702149,2,3514.5,True,False
6964,-73.9881591796875,40.73855972290039,-74.00324249267578,40.74909973144531,-73.9881591796875,40.73855972290039,-73.9936325,40.7360074,2,3516.0,False,True
6965,-73.98583984375,40.7227897644043,-73.9787368774414,40.75048065185546,-73.98583984375,40.7227897644043,-73.9806695,40.7451276,2,3517.0,False,True
6966,-73.99211883544923,40.73786926269531,-74.0138168334961,40.71478271484375,-73.99211883544923,40.73786926269531,-74.0023601,40.7282339,2,3518.0,False,True
6967,-73.97835540771484,40.75198745727539,-73.98538970947266,40.739044189453125,-73.9806695,40.7451276,-73.98538970947266,40.739044189453125,2,3522.0,True,False
6968,-73.98101806640625,40.74455642700195,-73.99345397949219,40.73994064331056,-73.98101806640625,40.74455642700195,-73.9897506,40.7391688,2,3523.0,False,True
6969,-73.98249816894531,40.73152923583984,-74.0010223388672,40.731544494628906,-73.98249816894531,40.73152923583984,-74.0010223388672,40.731544494628906,2,3524.0,False,False
6970,-73.98450469970702,40.7427978515625,-73.95729064941406,40.78277969360352,-73.98450469970702,40.7427978515625,-73.9806695,40.7451276,2,3525.0,False,True
6971,-73.99127197265625,40.73000717163086,-73.97589111328125,40.75387573242188,-73.99127197265625,40.73000717163086,-73.9806695,40.7451276,2,3525.0,False,True
6972,-73.98404693603516,40.744022369384766,-73.9738540649414,40.75699615478516,-73.98404693603516,40.744022369384766,-73.9806695,40.7451276,2,3525.0,False,True
6973,-73.9918670654297,40.727169036865234,-73.9919662475586,40.73460006713867,-73.9918670654297,40.727169036865234,-73.9919662475586,40.73460006713867,2,3525.0,False,False
6974,-73.98236083984375,40.72348785400391,-73.9807891845703,40.759368896484375,-73.98236083984375,40.72348785400391,-73.9822176,40.7457792,2,3526.0,False,True
6975,-73.99396514892578,40.73532104492188,-73.97583770751953,40.74933242797852,-73.99396514892578,40.73532104492188,-73.9806695,40.7451276,2,3528.0,False,True
